S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60
SourceIdentifier,SourceFileName,GLAccountCode,Division,SubDivision,ProfitCentre1,ProfitCentre2,PlantCode,ReturnPeriod,SupplierGSTIN,State,DocumentType,SupplyType,DocumentNumber,DocumentDate,OriginalDocumentNumber,OriginalDocumentDate,CRDRPreGST,LineNumber,CustomerGSTIN,UINorComposition,OriginalCustomerGSTIN,CustomerName,CustomerCode,BillToState,ShipToState,POS,PortCode,ShippingBillNumber,ShippingBillDate,FOB,ExportDuty,HSNorSAC,ProductCode,ProductDescription,CategoryOfProduct,UnitOfMeasurement,Quantity,TaxableValue,IntegratedTaxRate,IntegratedTaxAmount,CentralTaxRate,CentralTaxAmount,StateUTTaxRate,StateUTTaxAmount,CessRateAdvalorem,CessAmountAdvalorem,CessRateSpecific,CessAmountSpecific,InvoiceValue,ReverseChargeFlag,TCSFlag,eComGSTIN,ITCFlag,ReasonForCreditDebitNote,AccountingVoucherNumber,AccountingVoucherDate,Userdefinedfield1,Userdefinedfield2,Userdefinedfield3
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,TAX,1104801104,3/4/2019,1101044845,2019-04-19,N,1,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,698,12,83.76,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,2,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,951,12,114.12,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,3,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,951,12,114.12,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,4,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,5,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2274,12,272.88,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,6,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2274,12,272.88,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,7,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1088,12,130.56,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,8,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2356.12,12,282.74,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,9,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,10,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,11,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,12,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,13,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1289.07,12,154.69,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,14,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,15,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,16,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801104,3/4/2019,1101044845,4/19/2019,N,17,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2633.22,12,315.98,0,0,0,0,0,0,0,0,25964.3,N,N,,,01-Sales Return,1104801104,2019-07-04,205001498,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801105,3/6/2019,1101032677,11/2/2018,N,1,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2274,12,272.88,0,0,0,0,0,0,0,0,5093.76,N,N,,,01-Sales Return,1104801105,2019-07-06,205001631,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801105,3/6/2019,1101032677,11/2/2018,N,2,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2274,12,272.88,0,0,0,0,0,0,0,0,5093.76,N,N,,,01-Sales Return,1104801105,2019-07-06,205001631,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801106,3/10/2019,1101050805,7/9/2019,N,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,212,255706.37,12,30684.64,0,0,0,0,0,0,0,0,343126.5,N,N,,,01-Sales Return,1104801106,2019-07-10,205008762,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801106,3/10/2019,1101050805,7/9/2019,N,2,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,43,50656.58,12,6078.91,0,0,0,0,0,0,0,0,343126.5,N,N,,,01-Sales Return,1104801106,2019-07-10,205008762,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801107,3/10/2019,1101050805,7/9/2019,N,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,200,235612,12,28273.44,0,0,0,0,0,0,0,0,263885.44,N,N,,,01-Sales Return,1104801107,2019-07-10,205008763,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801108,3/11/2019,1101046484,5/13/2019,N,1,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,2592.87,N,N,,,01-Sales Return,1104801108,2019-07-11,205012111,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801108,3/11/2019,1101046484,5/13/2019,N,2,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1178.06,12,141.37,0,0,0,0,0,0,0,0,2592.87,N,N,,,01-Sales Return,1104801108,2019-07-11,205012111,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,2,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,3,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,4,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,5,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,3,3411,12,409.32,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,6,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,7,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,8,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,9,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,10,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,11,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,12,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,13,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,14,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,15,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1270,12,152.4,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,16,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1270,12,152.4,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,17,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,18,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1178.06,12,141.37,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,19,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,951,12,114.12,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,20,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801109,3/12/2019,1101042506,3/15/2019,N,21,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,951,12,114.12,0,0,0,0,0,0,0,0,28737.03,N,N,,,01-Sales Return,1104801109,2019-07-12,205014016,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801110,3/15/2019,1101040003,2/12/2019,N,1,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2274,12,272.88,0,0,0,0,0,0,0,0,10981.6,N,N,,,01-Sales Return,1104801110,2019-07-15,205016487,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801110,3/15/2019,1101040003,2/12/2019,N,2,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2274,12,272.88,0,0,0,0,0,0,0,0,10981.6,N,N,,,01-Sales Return,1104801110,2019-07-15,205016487,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801110,3/15/2019,1101040003,2/12/2019,N,3,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,10981.6,N,N,,,01-Sales Return,1104801110,2019-07-15,205016487,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801110,3/15/2019,1101040003,2/12/2019,N,4,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,10981.6,N,N,,,01-Sales Return,1104801110,2019-07-15,205016487,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801110,3/15/2019,1101040003,2/12/2019,N,5,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,10981.6,N,N,,,01-Sales Return,1104801110,2019-07-15,205016487,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801110,3/15/2019,1101040003,2/12/2019,N,6,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1137,12,136.44,0,0,0,0,0,0,0,0,10981.6,N,N,,,01-Sales Return,1104801110,2019-07-15,205016487,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801110,3/15/2019,1101040003,2/12/2019,N,7,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1030,12,123.6,0,0,0,0,0,0,0,0,10981.6,N,N,,,01-Sales Return,1104801110,2019-07-15,205016487,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801111,3/16/2019,1101045722,5/3/2019,N,1,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1178.06,12,141.37,0,0,0,0,0,0,0,0,1319.43,N,N,,,01-Sales Return,1104801111,2019-07-16,205018792,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801112,3/17/2019,1101043917,4/8/2019,N,1,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2132.06,12,255.88,0,0,0,0,0,0,0,0,15006.13,N,N,,,01-Sales Return,1104801112,2019-07-17,205020740,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801112,3/17/2019,1101043917,4/8/2019,N,2,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,13,11266.27,12,1351.92,0,0,0,0,0,0,0,0,15006.13,N,N,,,01-Sales Return,1104801112,2019-07-17,205020740,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801113,3/17/2019,1101043917,4/8/2019,N,1,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,5,4130.15,12,495.62,0,0,0,0,0,0,0,0,4625.77,N,N,,,01-Sales Return,1104801113,2019-07-17,205020741,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801114,3/19/2019,1101042991,3/23/2019,N,1,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1066.03,12,127.94,0,0,0,0,0,0,0,0,7040.49,N,N,,,01-Sales Return,1104801114,2019-07-19,205025155,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801114,3/19/2019,1101042991,3/23/2019,N,2,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,826.03,12,99.12,0,0,0,0,0,0,0,0,7040.49,N,N,,,01-Sales Return,1104801114,2019-07-19,205025155,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,CR,TAX,1104801114,3/19/2019,1101042991,3/23/2019,N,3,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,4,3568.06,12,428.16,0,0,0,0,0,0,0,0,7040.49,N,N,,,01-Sales Return,1104801114,2019-07-19,205025155,,
